Id,Name,Mileage,Year,Price,URL
1085,BMW 1 Series,"37,000 miles",2017 (66 reg),"£12,999",https://www.autotrader.co.uk/car-details/202311083767319?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1086,BMW 1 Series,"70,080 miles",2020 (69 reg),"£17,700",https://www.autotrader.co.uk/car-details/202310062720922?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1087,BMW 1 Series,"101,000 miles",2013 (13 reg),"£5,000",https://www.autotrader.co.uk/car-details/202310293442621?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1088,BMW 1 Series,"125,000 miles",2013 (13 reg),"£6,000",https://www.autotrader.co.uk/car-details/202310092806413?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1089,BMW 1 Series,"58,648 miles",2015 (65 reg),"£12,000",https://www.autotrader.co.uk/car-details/202311153987226?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1090,BMW 1 Series,"126,906 miles",2013 (63 reg),"£6,500",https://www.autotrader.co.uk/car-details/202211031350874?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1091,BMW 1 Series,"68,000 miles",2013 (62 reg),"£8,000",https://www.autotrader.co.uk/car-details/202311093799902?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1092,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=84&postcode=NW1%209PQ&year-to=2023&fromsra
1093,BMW 1 Series,"51,455 miles",2020 (70 reg),"£15,600",https://www.autotrader.co.uk/car-details/202311133905100?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1094,BMW 1 Series,"18,000 miles",2020 (70 reg),"£19,490",https://www.autotrader.co.uk/car-details/202310052678963?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1095,BMW 1 Series,"138,000 miles",2007 (56 reg),"£1,895",https://www.autotrader.co.uk/car-details/202308221077608?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1096,BMW 1 Series,"88,000 miles",2010 (10 reg),"£5,200",https://www.autotrader.co.uk/car-details/202305257779092?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1097,BMW 1 Series,"37,000 miles",2015 (65 reg),"£12,995",https://www.autotrader.co.uk/car-details/202307290211438?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1098,BMW 1 Series,"36,477 miles",2020 (69 reg),"£19,498",https://www.autotrader.co.uk/car-details/202311073733878?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1099,BMW 1 Series,"37,500 miles",2016 (66 reg),"£13,500",https://www.autotrader.co.uk/car-details/202311113870619?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1100,BMW 1 Series,"88,000 miles",2011 (61 reg),"£6,450",https://www.autotrader.co.uk/car-details/202309162059672?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1101,BMW 1 Series,"82,000 miles",2014 (63 reg),"£6,599",https://www.autotrader.co.uk/car-details/202311133911960?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1102,BMW 1 Series,"104,100 miles",2013 (63 reg),"£7,985",https://www.autotrader.co.uk/car-details/202310122919180?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1103,BMW 1 Series,"93,000 miles",2010 (60 reg),"£4,400",https://www.autotrader.co.uk/car-details/202309071650096?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1104,BMW 1 Series,"101,915 miles",2010 (60 reg),"£4,500",https://www.autotrader.co.uk/car-details/202310203174995?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1105,Audi A3,"64,115 miles",2016 (66 reg),"£13,990",https://www.autotrader.co.uk/car-details/202310102859283?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=85&postcode=NW1%209PQ&year-to=2023&fromsra
1106,BMW 1 Series,"37,553 miles",2020 (69 reg),"£18,300",https://www.autotrader.co.uk/car-details/202311133905101?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1107,BMW 1 Series,"94,180 miles",2014 (64 reg),"£5,010",https://www.autotrader.co.uk/car-details/202311113864896?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1108,BMW 1 Series,"72,277 miles",2015 (15 reg),"£7,995",https://www.autotrader.co.uk/car-details/202310062720449?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1109,BMW 1 Series,"61,819 miles",2012 (62 reg),"£7,795",https://www.autotrader.co.uk/car-details/202305227645426?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1110,BMW 1 Series,"36,350 miles",2013 (63 reg),"£10,750",https://www.autotrader.co.uk/car-details/202309041539231?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1111,BMW 1 Series,"51,850 miles",2016 (16 reg),"£14,795",https://www.autotrader.co.uk/car-details/202310122914648?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1112,BMW 1 Series,"55,900 miles",2011 (11 reg),"£5,995",https://www.autotrader.co.uk/car-details/202311023571361?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1113,BMW 1 Series,"70,000 miles",2013 (63 reg),"£7,495",https://www.autotrader.co.uk/car-details/202310233271937?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1114,BMW 1 Series,"75,500 miles",2015 (65 reg),"£10,500",https://www.autotrader.co.uk/car-details/202309152006264?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1115,BMW 1 Series,"104,200 miles",2010 (10 reg),"£3,999",https://www.autotrader.co.uk/car-details/202311113866627?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1116,BMW 1 Series,"63,933 miles",2013 (63 reg),"£8,280",https://www.autotrader.co.uk/car-details/202311063709007?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1117,BMW 1 Series,"106,500 miles",2011 (11 reg),"£4,350",https://www.autotrader.co.uk/car-details/202311033615272?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1118,Audi A3,"32,850 miles",2020 (70 reg),"£18,190",https://www.autotrader.co.uk/car-details/202309021487744?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=86&postcode=NW1%209PQ&year-to=2023&fromsra
1119,BMW 1 Series,"51,455 miles",2020 (70 reg),"£15,600",https://www.autotrader.co.uk/car-details/202311133905100?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1120,BMW 1 Series,"86,000 miles",2013 (13 reg),"£5,450",https://www.autotrader.co.uk/car-details/202310313501472?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1121,BMW 1 Series,"46,000 miles",2014 (14 reg),"£9,990",https://www.autotrader.co.uk/car-details/202310183111869?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1122,BMW 1 Series,"98,456 miles",2008 (58 reg),"£8,000",https://www.autotrader.co.uk/car-details/202310253324586?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1123,BMW 1 Series,"91,000 miles",2012 (12 reg),"£5,500",https://www.autotrader.co.uk/car-details/202310293449568?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1124,BMW 1 Series,"20,578 miles",2018 (18 reg),"£16,924",https://www.autotrader.co.uk/car-details/202308261214342?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1125,BMW 1 Series,"83,000 miles",2012 (12 reg),"£5,295",https://www.autotrader.co.uk/car-details/202308120724019?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1126,BMW 1 Series,"142,434 miles",2010 (60 reg),"£3,095",https://www.autotrader.co.uk/car-details/202311073739356?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1127,BMW 1 Series,"124,020 miles",2009 (09 reg),"£4,950",https://www.autotrader.co.uk/car-details/202309152022352?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1128,BMW 1 Series,"77,500 miles",2015 (65 reg),"£8,000",https://www.autotrader.co.uk/car-details/202310082780908?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1129,BMW 1 Series,"26,263 miles",2021 (71 reg),"£14,595",https://www.autotrader.co.uk/car-details/202311053667703?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1130,BMW 1 Series,"101,342 miles",2011 (61 reg),"£2,750",https://www.autotrader.co.uk/car-details/202309272430081?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1131,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=87&postcode=NW1%209PQ&year-to=2023&fromsra
1132,BMW 1 Series,"55,370 miles",2019 (19 reg),"£13,900",https://www.autotrader.co.uk/car-details/202311123874388?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1133,BMW 1 Series,"9,515 miles",2019 (69 reg),"£18,995",https://www.autotrader.co.uk/car-details/202310233267439?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1134,BMW 1 Series,"113,000 miles",2010 (10 reg),"£2,900",https://www.autotrader.co.uk/car-details/202309232298441?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1135,BMW 1 Series,"66,943 miles",2015 (65 reg),"£9,000",https://www.autotrader.co.uk/car-details/202311033618331?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1136,BMW 1 Series,"106,000 miles",2011 (60 reg),"£3,995",https://www.autotrader.co.uk/car-details/202304025883931?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1137,BMW 1 Series,"63,000 miles",2013 (62 reg),"£9,495",https://www.autotrader.co.uk/car-details/202308150839691?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1138,BMW 1 Series,"75,675 miles",2015 (15 reg),"£8,700",https://www.autotrader.co.uk/car-details/202310183105901?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1139,BMW 1 Series,"42,685 miles",2016 (66 reg),"£15,090",https://www.autotrader.co.uk/car-details/202303245570667?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1140,BMW 1 Series,"86,800 miles",2017 (17 reg),"£10,790",https://www.autotrader.co.uk/car-details/202310052681691?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1141,BMW 1 Series,"129,945 miles",2013 (13 reg),"£6,500",https://www.autotrader.co.uk/car-details/202308221069695?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1142,BMW 1 Series,"58,974 miles",2014 (14 reg),"£6,990",https://www.autotrader.co.uk/car-details/202307310283264?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1143,BMW 1 Series,"101,915 miles",2010 (60 reg),"£4,500",https://www.autotrader.co.uk/car-details/202310203174995?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1144,Audi A3,"32,850 miles",2020 (70 reg),"£18,190",https://www.autotrader.co.uk/car-details/202309021487744?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=88&postcode=NW1%209PQ&year-to=2023&fromsra
1145,BMW 1 Series,"49,908 miles",2018 (67 reg),"£11,000",https://www.autotrader.co.uk/car-details/202311123890861?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1146,BMW 1 Series,"66,000 miles",2018 (67 reg),"£12,795",https://www.autotrader.co.uk/car-details/202306038109390?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1147,BMW 1 Series,"99,000 miles",2015 (65 reg),"£8,490",https://www.autotrader.co.uk/car-details/202306208751390?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1148,BMW 1 Series,"167,355 miles",2013 (62 reg),"£2,699",https://www.autotrader.co.uk/car-details/202311083754042?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1149,BMW 1 Series,"94,703 miles",2012 (62 reg),"£4,998",https://www.autotrader.co.uk/car-details/202311033621711?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1150,BMW 1 Series,"20,476 miles",2016 (66 reg),"£7,945",https://www.autotrader.co.uk/car-details/202311073736936?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1151,BMW 1 Series,"75,700 miles",2010 (60 reg),"£4,295",https://www.autotrader.co.uk/car-details/202311013532413?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1152,BMW 1 Series,"67,000 miles",2017 (67 reg),"£14,195",https://www.autotrader.co.uk/car-details/202306108364104?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1153,BMW 1 Series,"123,065 miles",2012 (62 reg),"£4,995",https://www.autotrader.co.uk/car-details/202308170913288?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1154,BMW 1 Series,"31,000 miles",2015 (15 reg),"£9,995",https://www.autotrader.co.uk/car-details/202308221084918?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1155,BMW 1 Series,"119,000 miles",2005 (55 reg),"£2,795",https://www.autotrader.co.uk/car-details/202311013548841?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1156,BMW 1 Series,"144,808 miles",2013 (13 reg),"£3,399",https://www.autotrader.co.uk/car-details/202310112899586?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1157,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=89&postcode=NW1%209PQ&year-to=2023&fromsra
1158,BMW 1 Series,"15,671 miles",2020 (70 reg),"£25,300",https://www.autotrader.co.uk/car-details/202311123890831?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1159,BMW 1 Series,"66,000 miles",2014 (14 reg),"£9,790",https://www.autotrader.co.uk/car-details/202308251185564?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1160,BMW 1 Series,"117,000 miles",2011 (11 reg),"£3,795",https://www.autotrader.co.uk/car-details/202309071691256?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1161,BMW 1 Series,"101,000 miles",2008 (08 reg),"£4,750",https://www.autotrader.co.uk/car-details/202308190988227?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1162,BMW 1 Series,"121,000 miles",2010 (10 reg),"£2,495",https://www.autotrader.co.uk/car-details/202309212207851?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1163,BMW 1 Series,"75,000 miles",2014 (63 reg),"£5,595",https://www.autotrader.co.uk/car-details/202309162059959?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1164,BMW 1 Series,"58,641 miles",2013 (13 reg),"£8,995",https://www.autotrader.co.uk/car-details/202311123879069?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1165,BMW 1 Series,"59,000 miles",2015 (15 reg),"£11,840",https://www.autotrader.co.uk/car-details/202310163043441?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1166,BMW 1 Series,"103,000 miles",2007 (07 reg),"£8,490",https://www.autotrader.co.uk/car-details/202310062717350?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1167,BMW 1 Series,"118,000 miles",2007 (57 reg),"£2,990",https://www.autotrader.co.uk/car-details/202311133915435?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1168,BMW 1 Series,"27,000 miles",2019 (69 reg),"£18,990",https://www.autotrader.co.uk/car-details/202309051592142?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1169,BMW 1 Series,"106,500 miles",2011 (11 reg),"£4,350",https://www.autotrader.co.uk/car-details/202311033615272?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1170,Audi A3,"64,115 miles",2016 (66 reg),"£13,990",https://www.autotrader.co.uk/car-details/202310102859283?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=90&postcode=NW1%209PQ&year-to=2023&fromsra
1171,BMW 1 Series,"37,553 miles",2020 (69 reg),"£18,300",https://www.autotrader.co.uk/car-details/202311133905101?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1172,BMW 1 Series,"96,397 miles",2011 (61 reg),"£4,495",https://www.autotrader.co.uk/car-details/202306268951657?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1173,BMW 1 Series,"37,978 miles",2013 (63 reg),"£11,250",https://www.autotrader.co.uk/car-details/202306078264426?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1174,BMW 1 Series,"153,967 miles",2015 (15 reg),"£4,260",https://www.autotrader.co.uk/car-details/202310313491091?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1175,BMW 1 Series,"75,288 miles",2014 (14 reg),"£7,450",https://www.autotrader.co.uk/car-details/202311103839796?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1176,BMW 1 Series,"76,000 miles",2012 (62 reg),"£8,000",https://www.autotrader.co.uk/car-details/202309021471836?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1177,BMW 1 Series,"84,945 miles",2015 (15 reg),"£7,644",https://www.autotrader.co.uk/car-details/202309162051361?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1178,BMW 1 Series,"85,638 miles",2010 (60 reg),"£3,775",https://www.autotrader.co.uk/car-details/202309121897355?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1179,BMW 1 Series,"70,100 miles",2013 (13 reg),"£5,995",https://www.autotrader.co.uk/car-details/202311123877341?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1180,BMW 1 Series,"93,000 miles",2008 (08 reg),"£3,150",https://www.autotrader.co.uk/car-details/202309071698983?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1181,BMW 1 Series,"94,000 miles",2015 (15 reg),"£7,795",https://www.autotrader.co.uk/car-details/202309031516301?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1182,BMW 1 Series,"85,550 miles",2013 (13 reg),"£7,199",https://www.autotrader.co.uk/car-details/202310122919542?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1183,Mercedes-Benz A Class,"52,376 miles",2014 (64 reg),"£14,049",https://www.autotrader.co.uk/car-details/202309222247364?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=91&postcode=NW1%209PQ&year-to=2023&fromsra
1184,BMW 1 Series,"51,455 miles",2020 (70 reg),"£15,600",https://www.autotrader.co.uk/car-details/202311133905100?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1185,BMW 1 Series,"75,068 miles",2012 (12 reg),"£4,695",https://www.autotrader.co.uk/car-details/202309162035615?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1186,BMW 1 Series,"59,104 miles",2017 (66 reg),"£14,495",https://www.autotrader.co.uk/car-details/202309182091922?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1187,BMW 1 Series,"48,000 miles",2016 (66 reg),"£13,990",https://www.autotrader.co.uk/car-details/202309262369692?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
